ID,Date,Retweets,Replies,Likes,Quotes,Tweet
1329815540572053510,2020-11-20T15:55:06.000Z,0,0,0,0,Texas Gym to Open with COVID-Killing Biodefense Air System. #Covid19 #CrushNTXFitness https://t.co/ONlNbrSHJv https://t.co/04VEGPjYCO
1329815626970488835,2020-11-20T15:55:26.000Z,0,0,0,0,"@realDonaldTrump Even Tucker Carlson says there is NO evidence of fraud.
He says NOT ONE VOTE was illegitimate. NOT ONE.

Give it up.
You are wasting our time &amp; not doing your job.
185,000 new Covid cases."
1329815626685304832,2020-11-20T15:55:26.000Z,0,0,0,0,@1misanthrophile Did you catch COVID from the magats in DC?
1329815626324520967,2020-11-20T15:55:26.000Z,0,0,0,0,Health officials are encouraging neighbors to get tested for the coronavirus before celebrating the holidays with family members. https://t.co/frjc3XAMoM
1329815626198757377,2020-11-20T15:55:26.000Z,0,1,0,0,Do you trust a Covid vaccine?
1329815625749979143,2020-11-20T15:55:26.000Z,0,0,0,0,"@rabrowne75
Anthony Tata a well known conspiracy theorist who is now performing the duties of the top policy official at the DeptofDefense following a Trump Administration purge, has tested positive for Covid-19&amp;is isolating.

https://t.co/4e7ZGETjim"
1329815624927883267,2020-11-20T15:55:26.000Z,0,0,0,0,Pfizer and BioNTech will seek regulatory clearance of their coronavirus vaccine https://t.co/3hZfWVHp6W
1329815624885833729,2020-11-20T15:55:26.000Z,0,0,0,0,"#NSTnation Apec leaders committed to push for equitable access to Covid-19 vaccine, says PM Muhyiddin #APEC2020

https://t.co/zBWFquawaP"
1329815624189583362,2020-11-20T15:55:26.000Z,0,0,0,0,"Now I know where to spend holidays on the US 😏 #jk 

Covid-19 cases in Vermont: Here’s what the state did to help the vulnerable - Vox https://t.co/RPAgy5c2af"
1329815624118308864,2020-11-20T15:55:26.000Z,0,0,0,0,Reps deny indicting SDG over N26.9 billion COVID-19 contract https://t.co/TAslJASwqU
1329815624013418497,2020-11-20T15:55:26.000Z,0,0,0,0,@VoteBluAmerica @funder @MauraRolls @realDonaldTrump Not just covid relief. We will not have a working government as long as mcconnell is calling the shots.
1329815714639745025,2020-11-20T15:55:47.000Z,0,0,0,0,"So I heard the most promising vaccine for Covid is 95% safe. Riddle me this anon, what is 5% of 328.24 million? Is it a number greater or lesser than the already reported number of Covid deaths?"
1329815713373106181,2020-11-20T15:55:47.000Z,0,0,0,0,"@cookiris14 @GeorgeKerevan @gwpurnell If Greece had been on the Drachma they could have created money and kept the economy going. Just like now, we are creating money via QE to pay for Covid.
You can only do that with your own currency."
1329815712790097926,2020-11-20T15:55:47.000Z,0,0,0,0,"@RepMaloney @GSAEmily Every day @GSAEmily stonewalls will be paid for in lost American lives, given the state of the Covid crisis. Not to mention her enabling of Trump and Rs frontal assault on the fundamental integrity of the election &amp; our democracy. @RepMaloney: I hope this is only a first step."
1329815712479719425,2020-11-20T15:55:47.000Z,0,0,0,0,CRIKEY! South Australia Police tells woman she’s not allowed to walk her dog because of Covid-19 https://t.co/55qWcMkYw9 via @twitchyteam
1329815711640936450,2020-11-20T15:55:47.000Z,0,0,0,0,"@GovRonDeSantis Scott just tested positive for COVID.  Keep denying De Satanist. You are a living legacy of death and destruction of Florida, well done."
1329815710101598208,2020-11-20T15:55:46.000Z,0,0,0,0,"all i gotta say is mer better not die of covid man, my heart is still broken over derek passing &amp; this episode has me on my toes. i’m afraid that once she hugs him, she will die. “i’ll be here when you’re ready” NO U LEFT HER W THE KIDS DONT TOUCH HER"
1329815710063878145,2020-11-20T15:55:46.000Z,0,0,0,0,NEW RESTRICTIONS IN PA: New #COVID19 travel restrictions and a new mask mandate went into effect in #Pennsylvania overnight. Here's what you need to know ➡️ https://t.co/e5sE5dJR8Z https://t.co/ZwIzPzpEgk
1329815709984108545,2020-11-20T15:55:46.000Z,0,0,0,0,@mollemonade @BABYHSLOT what no i broke@it when i dropped it in the mall before covid
1329815709031882753,2020-11-20T15:55:46.000Z,0,0,0,0,BC Ramps Up ‘Urgent’ COVID Restrictions  via @TheTyee https://t.co/r1kKm1BLAq
1329815708620951558,2020-11-20T15:55:46.000Z,0,0,0,0,@Dolan_J_Trump Don’t get the Covid Mr. Dolan!
1329815798450434048,2020-11-20T15:56:07.000Z,0,0,0,0,@LauraGo21523421 @Just_ReneaR I’m doing it tomorrow. This summer has sucked between Covid and a fractured knee and hand. I’m ready for winter.
1329815798219730944,2020-11-20T15:56:07.000Z,0,0,0,0,"If you're traveling for the holidays, understand that care systems are at capacity *before* a likely series of spikes in the next 8 weeks. It's not just COVID, it's recognizing that our care systems won't be able to care for *anyone*.

@edyong209 writes:

https://t.co/99WGJMyhFk"
1329815798215565314,2020-11-20T15:56:07.000Z,0,0,0,0,The “COVID Coup”What we are experiencing is a COVID coup.. https://t.co/SvEJwWRq9F via @DailyReckoning
1329815797687062528,2020-11-20T15:56:07.000Z,0,0,0,0,"AFC Urgent Care Suffolk keeps Virginians working! 🙌 For employers, we provide a full range of COVID-19 testing options in addition to a full slate of occupational services including drug screening, physicals and workers comp injury care. 📋 Contact us for more information. 👍 https://t.co/ajBD1dEqSn"
1329815796848136193,2020-11-20T15:56:07.000Z,0,0,0,0,@quartzSpires @Stephaniee192 @naomie2021 @RobAndo008 @JoeBiden It increases the risk of getting COVID
1329815795594092547,2020-11-20T15:56:07.000Z,0,0,1,0,"While a mask gives you protection from COVID-19, ‘Vote ko izzat do’ narrative &amp; struggle will protect you from ‘Covid-18’ &amp; all such future attempts, Insha’Allah. Protect yourself, protect your vote.

#ووٹ_کو_عزت_دو https://t.co/Ge9KxdzbWD"
1329815795204055040,2020-11-20T15:56:07.000Z,0,0,0,0,"@queer_m55 @KyraRaath Brandon is an asymptomatic carrier who gives it to Kelly, who gives it to Dylan, who has an amazing ICU story arc. Meanwhile Andrea is writing an expose of underground ""Covid Parties"" at their high school &amp; Steve goes down the QAnon Covid denier rabbit hole."
1329815794897698821,2020-11-20T15:56:06.000Z,0,0,0,0,"""...tweeting with the emotional clarity of a toddler left in a shopping cart.""
Where is Melania, Be Best by abandoning her toddler? 
Bwhahaha.
Donald Trump whiffs on what's left of his presidency as COVID-19 deaths pass 250,000 https://t.co/wPx6vysJRM via @usatoday"
1329815794562306048,2020-11-20T15:56:06.000Z,0,0,0,0,@joshtpm This would be incredibly confusing as COVID-19 is already the trump-virus
1329815794230857728,2020-11-20T15:56:06.000Z,0,0,0,0,"@MoSalah Please support the reeling mountain communities of Nepal
Due to COVID (Closure of Economy) people are on the brink of starvation &amp; a steep rise in Child Marriage has been noticed

Please Help &amp; Share
(I hope someone will come forward)
https://t.co/Ik4ea9CFbZ"
1329815882747416576,2020-11-20T15:56:27.000Z,0,0,0,0,"I gotta say Trump, weaponizing COVID and withholding anything that could help the next administration because you’re feeling vengeful and have decided to enact revenge on the country all because you didn’t win an election is definitely some next level cartoon villain shit."
1329815882508464128,2020-11-20T15:56:27.000Z,0,0,0,0,"The last few days reading about COVID trends in Canada is just frightening, especially when I consider the attitudes of *some* people I know who are so nonchalant about the entire pandemic. Top it off with govt’s like QC whose policies make me screw my face up like 🤔😵😷🧐"
1329815882453962754,2020-11-20T15:56:27.000Z,0,0,0,0,"#BREAKING: Germany records 23,648 additional COVID-19 cases in past 24 hours, highest daily tally on record: RKI 
#WearAMask https://t.co/c3AYoIzz3P"
1329815882219085824,2020-11-20T15:56:27.000Z,0,0,0,0,Republicans wearing positive Covid outcomes like a badge of honor 🎖 or something.
1329815881879146500,2020-11-20T15:56:27.000Z,0,0,0,0,"@andylownslow Please support the reeling mountain communities of Nepal
Due to COVID (Closure of Economy) people are on the brink of starvation &amp; a steep rise in Child Marriage has been noticed

Please Help &amp; Share
(I hope someone will come forward)
https://t.co/Ik4ea9CFbZ"
1329815881766014976,2020-11-20T15:56:27.000Z,0,0,0,0,Rick Scott tests positive for COVID-19! Can Rubio or DeSantis be far behind? https://t.co/bUfMhMbhAv
1329815881094893570,2020-11-20T15:56:27.000Z,0,0,0,0,Covid 19 https://t.co/22jT4LSPpq
1329815880440672258,2020-11-20T15:56:27.000Z,0,0,0,0,Day-care operator tells parents covid is a ‘hoax’ #SootinClaimon.Com https://t.co/x13IEkquwa
1329815880293822464,2020-11-20T15:56:27.000Z,0,0,0,0,Niggas Be Bitches Gotta Keep My Distance Like Covid #OsOBottomBoy
1329815879501058048,2020-11-20T15:56:27.000Z,0,0,0,0,@JakeSherman One can only hope Rudy and his Elite Strike Force team of conspiracy fools are taken out by COVID
1329815966847541248,2020-11-20T15:56:47.000Z,0,0,0,0,Home Office accused of “wholly unacceptable failure” during coronavirus pandemic https://t.co/T43K9jgPgI via @Yahoo
1329815966599954432,2020-11-20T15:56:47.000Z,0,0,0,0,"The fact that the system was developed by Google and Apple should tell you everything you need to know how bad it is! It will force you into numerous 14 day quarantines. Don't fall for it! 
https://t.co/A7st6dV2Bb"
1329815966449086475,2020-11-20T15:56:47.000Z,0,0,0,0,@CaraAnselmo @News_8 @NYGovCuomo The irony is he's wrong about COVID but right about cheesecake and obesity.
1329815966088269825,2020-11-20T15:56:47.000Z,0,0,0,0,"@ShannonGroveCA @GavinNewsom @MariamTheMighty shift to 'Parler', it doesn't carry Covid.."
1329815965924790274,2020-11-20T15:56:47.000Z,0,0,0,0,"@TruthSkrilla @stewonthis1 @LLinWood Same where I work , also want notification and a 150 Covid test if you leave the state for Thanksgiving. 😀"
1329815964591009792,2020-11-20T15:56:47.000Z,0,1,0,0,"The second surge is here in Lowell, where @LGHWELL leaders say 40 people — nearly twice the average of the last two months — are hospitalized with COVID-19, though the new patients are so far younger and less severely ill than those in the spring. 

https://t.co/tqFGsRrlYB"
1329815964427415552,2020-11-20T15:56:47.000Z,0,0,0,0,@GovPritzker https://t.co/tpjFp0TxEB Would be amazing if the rent control ban could be lifted. What a great Christmas gift that would be for Illinoisans during this hard time 🎁
1329815964217643014,2020-11-20T15:56:47.000Z,0,0,0,0,"Giuliani's son, who works a fake 6 figure job in the WH, has covid."
1329815964049928193,2020-11-20T15:56:47.000Z,0,0,0,0,"With the rate at which Republican senators are catching #Covid_19 &amp; (hopefully) with a at least few indictments after Jan. 20, the Dems may have a majority in the Senate through sheer attrition if nothing else. What can I say? They should have kept their hands clean &amp; worn masks."
1329815963903160322,2020-11-20T15:56:47.000Z,1,0,0,0,COVID-19 Vaccine Frontrunners and Their Nanotechnology Design https://t.co/eUpDozUmjk
1329816050351869956,2020-11-20T15:57:07.000Z,0,0,0,0,"With more restaurants closed or operating at a fraction of their capacity due to COVID-19, many people this year are hosting their first #Thanksgiving. Campbell’s is offering some peace of mind to anxious cooks with Thanksgiving insurance. #Campbells https://t.co/x00OfJCZFD"
1329816049739554818,2020-11-20T15:57:07.000Z,0,0,0,0,"Europe averted a Covid-19 collapse -- here's what the US could learn

https://t.co/rWfShCG9am

#CNN"
1329816049395650569,2020-11-20T15:57:07.000Z,0,0,0,0,@BeautyKINGC DJ Killa COVID. They wild as fuck!
1329816049391259650,2020-11-20T15:57:07.000Z,0,0,0,0,"@CTVNews How come CTV you report this, yet fail to report the largest most scientific mask study to date? Lemme guess - you don't like the results
https://t.co/lIx72M2mTM"
1329816048338571266,2020-11-20T15:57:07.000Z,0,0,0,0,@AndrewHGiuliani Covid and soon unemployment as well.
1329816048133083138,2020-11-20T15:57:07.000Z,0,0,0,0,"Pfizer and BioNTech will seek regulatory clearance of their coronavirus vaccine
By Carolyn Y. Johnson

https://t.co/goxPJjRvlR"
1329816047579508737,2020-11-20T15:57:07.000Z,0,0,0,0,"Parents with special needs kids, how are you doing? Parenting during Covid and virtual learning is hard on its own, and when adding trying to figure out how to teach your special needs child, it makes it even more stressful. Good luck parents."
1329816047411716096,2020-11-20T15:57:07.000Z,0,0,0,0,was with my driving instructor yesterday turns out mf has covid and now I can’t smell 😐😐😐
1329816046891634697,2020-11-20T15:57:07.000Z,0,0,0,0,@beamalsky @nytimes @NYTInteractive Congrats! Can you please make them add test positivity rates to their state/local summaries? I need a one stop shop for all my covid catastrophizing needs!
1329816045801107457,2020-11-20T15:57:06.000Z,0,0,0,0,How did Tulum become the “escape from COVID madness” travel destination?
1329816138977521665,2020-11-20T15:57:28.000Z,0,0,0,0,"@lindy2350 The people at my company's EAP have told me that the EAP service is vastly underused. They connect people to therapists covered by their employer's insurance. And b/c of Covid, a lot more therapists are doing online sessions rn, even if they're not usually an ""online therapist"""
1329816138457427972,2020-11-20T15:57:28.000Z,0,0,0,0,"@DRMartinLLC @gorskon If the FDA is wrong and if HCQ is effective in treating Covid-19, then I am sure you can point me to other major developed nations with single payer health care (i.e. no financial incentives for MDs or regulators to pick expensive drugs) which have approved it for that use."
1329816138251972609,2020-11-20T15:57:28.000Z,0,0,0,0,"1,418 cases of COVID-19 in Ontario. 393 in Toronto. 48,173 tests completed. 8 fatalities. - November 20, 2020 https://t.co/Y2yYspVIFM"
1329816138067435523,2020-11-20T15:57:28.000Z,0,0,0,0,Why The Covid-19 Vaccines Must Be Kept So Cold - Cheddar Explains https://t.co/UnH1ZwNuej via @YouTube
1329816138050654217,2020-11-20T15:57:28.000Z,0,0,0,0,"Might someone be more The Grumpy-Trumpy than usual?

'COVID-19 Is Spiking—and Donald Trump Has Pulled a 'Disappearance Act''-TIME via MSN

https://t.co/Nha6Ea5w3B

...It is hard today to even ""Make-believe"" that things are going his way. https://t.co/geGTHqGKpg"
1329816137836744704,2020-11-20T15:57:28.000Z,0,0,0,0,Covid vaccine: Pfizer applies for first approval in US https://t.co/rq1yADpgLJ
1329816137345998848,2020-11-20T15:57:28.000Z,0,0,0,0,"""Winter is coming but we're ready for the challenges ahead.""

Bio-secure cricket ✅
Impact of COVID-19 ✅
Safe in One Place campaign ✅

Our CEO @GidneyDaniel is featured in the latest edition of @PSportsNetwork's On The Front Foot magazine. ✅"
1329816137303953408,2020-11-20T15:57:28.000Z,0,0,0,0,@PamKeithFL @Ojeda4America Some hospitals and urgent care groups are so overwhelmed with COVID and losing revenue they are cutting doctor’s hours or firing them so they can use more PAs at a cheaper rate in the middle of a pandemic.
1329816136972689414,2020-11-20T15:57:28.000Z,0,0,0,0,"@EMauroCBC Why does the media keep doing this? Provincial site clearly indicates deaths counted in COVID stats even if it wasn’t the cause or a contributing factor. If someone dies with unresolved case it’s counted.  “Of COVID-19” is not accurate, “with COVID-19 would be more appropriate. https://t.co/zQWQGyq0Zd"
1329816136767184896,2020-11-20T15:57:28.000Z,0,0,0,0,"On November 6, the ICT SCRM Task Force published Lessons Learned During the COVID-19 Pandemic. Click to read this update by C&amp;M's Gov't Contracts Group. https://t.co/hoXsuQM99k"
1329816222666395649,2020-11-20T15:57:48.000Z,0,0,0,0,"@Ferg @0:56 me attending work, friends n family calls during COVID in both the phones."
1329816221907374087,2020-11-20T15:57:48.000Z,0,0,0,0,The world say we will be on a shut down around my birthday SO I DONT KNOW IF WE GOING OUT OF TOWN NOW BUT IF WE DONT I JUST WANT TO BE DRUNK THE WHOLE WEEKEND AND FEEL LOVE THATS ALL🥰😍I got the rest.COVID-19 need to take her ass back where she came from cuz she fucking with me
1329816221848518656,2020-11-20T15:57:48.000Z,0,0,0,0,Trust me some ain’t right about this COVID shit . I’m not saying it’s not real by any means cause it do exist but damn the way everything unfolding this shit is all planned IMO
1329816221655687172,2020-11-20T15:57:48.000Z,0,0,0,0,"Masks, Social Distancing Here to Stay

From The Weather Channel iPhone App https://t.co/RqnHZeuo6M https://t.co/wWjBBK7tDn"
1329816221479538692,2020-11-20T15:57:48.000Z,0,0,0,0,The radio keeps saying “covid claimed another life of a restaurant” no Whitmer did not covid
1329816220389027843,2020-11-20T15:57:48.000Z,0,0,1,0,Now do the real age breakdown of #Covid deaths https://t.co/WGmQsVZ9JM
1329816220305141763,2020-11-20T15:57:48.000Z,0,0,0,0,Former Governor's Academy and UConn star Matt Peart is reportedly being placed on the COVID-19/Reserve List. https://t.co/QhYH7mWmgr
1329816219105550337,2020-11-20T15:57:48.000Z,0,0,0,0,"Wow. This is the #Covid_19 testing line at @ConeHealth Green Valley Hospital right now, per @gracesholland. Ahead of Thanksgiving, lab Quest Diagnostics reports a 50% increase in demand. Testing turnaround is slower. Have you taken a COVID test recently? How was it? @WFMY #Get2It https://t.co/mkPdkIYzfY"
1329816218925228037,2020-11-20T15:57:48.000Z,0,0,0,0,At 10:28am I learned that fb is now censoring parodies. Here is my post with their response. Is there anyone out there that doesn't know this was a photoshopped 'contac box' to make fun of the 10pm shutdowns so we will be safe from covid?  Maybe I'm wrong https://t.co/EB0F9WFwR4
1329816217301954564,2020-11-20T15:57:47.000Z,0,0,0,0,@dlberes But you *can* see the person exposed to COVID at the same event (who became symptomatic and tested positive on day 2) on day 12 because their quarantine ends ten days after their test.
1329816306716184578,2020-11-20T15:58:08.000Z,0,0,0,0,@JordanRaanan Damn you COVID!
1329816306196099076,2020-11-20T15:58:08.000Z,0,0,0,0,Mike Pence's comments about COVID-19 victims did not sit well with people on Twitter. https://t.co/cYUUOKQkqU via @HuffPostPol
1329816306149978114,2020-11-20T15:58:08.000Z,0,0,0,0,"The #Giants OL Matt Peart, TE Kaden Smith and WR Dante Pettis will be placed on COVID-19/reserve list later today"
1329816306141573123,2020-11-20T15:58:08.000Z,0,0,0,0,@CaIasdv @pedrolopezRMCF Covid
1329816306128973824,2020-11-20T15:58:08.000Z,0,0,0,0,"Following the governments updated advise we are sorry to say our showroom is now closed. 

Business as usual for our installation &amp; design team who are adhering closely to COVID 19 rules and regulations.

To book for your free home design visit- 
https://t.co/dbfOG2k9cQ https://t.co/FwZUoL14vZ"
1329816305499856896,2020-11-20T15:58:08.000Z,0,0,0,0,"Well on the ninth day of waiting I finally got my positive Covid result back yesterday.
Despite precautions &amp; having good Covid protocols the virus has now infected 13 out of our 14 team members.
Make no mistake with the stats as they are we need to talk again about schools. https://t.co/Upo3vTLunc"
1329816304791019524,2020-11-20T15:58:08.000Z,0,0,0,0,"@DrJessTaylor Yes all schools must have the windows open for ventilation. Germany have invested €500 million on ventilation. Scottish government saying keep the windows open. Sets us up as scapegoats. When it’s cold we are the bad ones. If Covid spreads, our fault if windows not open."
1329816304778440706,2020-11-20T15:58:08.000Z,0,0,0,0,"Have you voted in the @1400KLIN Poll of the Day? https://t.co/V0RjAtTbZQ When available, will you get the COVID-19 vaccine?"
1329816304564494337,2020-11-20T15:58:08.000Z,0,0,0,0,"The FDA has already used its emergency powers to authorize hundreds of coronavirus tests and a handful of treatments during the pandemic.
https://t.co/Vtq2jM5s2j"
1329816304270839808,2020-11-20T15:58:08.000Z,0,0,0,0,This is the proper way to spread Covid for those wondering 🤦🏿‍♂️ https://t.co/llMTwPkhc6
1329816390686150665,2020-11-20T15:58:28.000Z,0,0,0,0,"@RepJamesComer @GOPoversight @foxnewsradio Months before we knew how bad COVID was, Millionaire Senators Perdue &amp; Loeffler got a briefing on it. They then chose to play the stock market on inside information instead of helping Georgians.

These insider-traders belong in jail, not the U.S. Senate.
https://t.co/ylfNsO5dj7"
1329816389335527432,2020-11-20T15:58:28.000Z,0,0,0,0,"#My_Opinion
When the Vaccine for COVID-19 will be ready it must be Tested on Politicians first.If they Survive,the Vaccine is Safe.If they don't the Country is Safe.
😉☺️😉☺️😉☺️😉
@Xadeejournalist @Dailyaitadal @IrshadBhatti336 @Aadiiroy @shaherawan1 @asmashirazi @ZarrarKhuhro"
1329816389113278466,2020-11-20T15:58:28.000Z,0,0,0,0,"@ChrisTurntUp_ Well maybe not since covid but people in costume harassing you, lost children, deranged people, its just ghetto lol but the first time might be cool lol 😆"
1329816388576407554,2020-11-20T15:58:28.000Z,0,0,0,0,@TylerCrain12 @umichvoter99 I agree. I think it also will depend on the speed of growth coming out of the other side of Covid. If the growth of Alpharetta stays the same in terms of business Forsyth will change faster. If KSU continues to buy up everything Cherokee will change faster.
1329816387049689088,2020-11-20T15:58:28.000Z,0,0,0,0,"@ZaidZamanHamid Another Doctor Exposing the Conspiracy of Covid Vaccine
https://t.co/8pBgl1azUc"
1329816386663829505,2020-11-20T15:58:28.000Z,0,1,0,0,"In response to Mayor @davidfholt's new emergency proclamation, all ACU lobbies will be open by appointment only starting today, November 20th. We are also requiring all positions capable of #WFH to do so in an effort to slow the spread of COVID-19. #Power10 #1OKC https://t.co/PDbxtR66H0"
1329816386407948288,2020-11-20T15:58:27.000Z,0,0,0,0,"Thanksgiving travel underway: TSA screened 907,332 ppl yday, down 37% from 2.4 million ppl, but up 4.6% from a week earlier. Airline executives this week said demand has dropped as Covid cases spike. https://t.co/hBvDSvjfTZ"
1329816385388732420,2020-11-20T15:58:27.000Z,0,0,0,0,@political_bran @JoeyKyler @LeGrandeCroix @MsBlaireWhite The effects of contracting HIV are far more severe than COVID.
1329816384621187074,2020-11-20T15:58:27.000Z,0,0,0,0,"@PhiladelphiaGov @PHLPublicHealth You Are Fucking Covid 19 Frauds !!!
The U.S. Constitution Overrules All Your Bullshit !!!
DICKtator Assholes !!!!

https://t.co/HivN4PDVXX

https://t.co/QMvIEiFzuP

https://t.co/biutugTOBs"
1329816384071561220,2020-11-20T15:58:27.000Z,0,0,0,0,Is there any covid vaccine that is on the rise that #BillGates isn’t partnered with ???
1329816478305054722,2020-11-20T15:58:49.000Z,0,0,0,0,"Back in the earliest day of the pandemic, I used to say this to my mom when she asked me about marriage,
“org tgh risau covid, ada yg kena buang kerja, nk makan pun susah, frontliner bergadai nyawa”

But what if this stays for another 5 years? Am I going to say the same thing?"
1329816478275821571,2020-11-20T15:58:49.000Z,0,0,0,0,Implementation of SOPs of COVID-19 in full swing at different busy localities of Tehsil Balakot of Mansehra https://t.co/FejQO8hN49
1329816477944438789,2020-11-20T15:58:49.000Z,0,0,0,0,"@ClareCraigPath So thankful Clare! BBC2 prog. said 20,000 'covid' deaths were in care homes. Understand another 20% were Covid acquired in hospital. Just read 47k deaths to date, so approx. 21.5k deaths not result of hospital/care home. Been puzzling thus for months, could you enlighten please?"
1329816477747322883,2020-11-20T15:58:49.000Z,0,0,0,0,Sitting here at the computer and every time my email chimes I pray it's not more old people getting COVID.
1329816477315325953,2020-11-20T15:58:49.000Z,0,0,0,0,wearing a mask isn’t a law and people are defending wearing one like it is. covid really showing who can easily b manipulated 😭
1329816477218861057,2020-11-20T15:58:49.000Z,0,0,0,0,"NHS 'to start Covid vaccination of under-50s by end of January' | Manchester Evening News

#NHS #COVID19 #FridayMotivation

https://t.co/Bk5xmcwECI"
1329816477118066688,2020-11-20T15:58:49.000Z,0,0,0,0,"@JonahGeffen @truahrabbis @RKahnTroster @RabbiAvMlotek @JMOlitzky @RolyMatalon @rabbithescott Ah, Bergen County, so NYC-adjacent that COVID transmission was rampant during the first wave."
1329816476790915080,2020-11-20T15:58:49.000Z,0,0,0,0,"The Denver Christkindl Market opens today at 11 am at @CivicCenterPark. Inspired by European shops, this outdoor market will offer imported and local goods from over 20 vendors, live music and German food. See website for details and COVID-19 restrictions: https://t.co/Q7pHkhyUER https://t.co/4SrPMdwdt9"
1329816476656820224,2020-11-20T15:58:49.000Z,0,0,0,0,@RockyBlackcuban @ErrolWebber not of covid. covid is a hoax
1329816476568711168,2020-11-20T15:58:49.000Z,0,0,0,0,COVID-19 Reinfection 'Highly Unlikely' For At Least Six Months: Study https://t.co/NkgBPm1O5F
1329816561775939590,2020-11-20T15:59:09.000Z,0,0,0,0,"NEWS: The fifth member of the Pa. General Assembly, Rep. Jim Gregory, R-Blair, has tested positive for COVID-19, according to a press release. He was last in the Capitol on Nov. 10 for House leadership elections, within the 14 day window. https://t.co/JgRhOOwN6n"
1329816561532739584,2020-11-20T15:59:09.000Z,0,0,0,0,"Seeing Bitcoin price soaring to 18k steadily....

Why didn't I buy it when it was 3k at start of covid....."
1329816560765112323,2020-11-20T15:59:09.000Z,0,0,0,0,"Coronavirus latest news: All UK adults will be offered a Covid vaccine by April, according to draft NHS plans https://t.co/QYavNqnVHg"
1329816560094081024,2020-11-20T15:59:09.000Z,0,0,0,0,@JonLemire Hmmmm Rudy sweating balzz- sonny boy covid positive - putting two and too together -
1329816558462509057,2020-11-20T15:59:08.000Z,0,0,0,0,Rudy's son has COVID. He works in the White House. https://t.co/dE1Mmd33AL
1329816558445752322,2020-11-20T15:59:08.000Z,0,0,0,0,"@CNN Thoughts and prayers, have we noticed that most politicians who  have gotten COVID are REPUBLICANS!!!!!!! I wonder why ?!?!?!?!?!?"
1329816558298931203,2020-11-20T15:59:08.000Z,0,0,0,0,"@Strangeland_Elf Laurel, you’re obviously not taking COVID very seriously. It is a lurking predator, waiting in the wings to infect anyone who goes out late, goes to churches, or peacefully protests lockdowns. However it is also wise enough to leave alone those who loot and riot. Duh"
1329816557816569860,2020-11-20T15:59:08.000Z,0,0,0,0,"“COVID has really devastated our lives. Lost 3 family members. I live off my Social Security ... in reality, scared to lose my home.” - Marina, California

We've heard from so many people like Marina. Support people like her with a #donation to NCOA: https://t.co/olalYCODye https://t.co/DNiN2ogfkm"
1329816557728526338,2020-11-20T15:59:08.000Z,0,0,0,0,"@fact_covid @SkyNews Lovely plan... but with no vaccines in early December it’s just a plan. 

Yes they need to be prepared to roll out and it’s right to have a plan and a timeline, but I don’t think this is an indication of planned activity."
1329816557711712258,2020-11-20T15:59:08.000Z,0,0,0,0,⁦@asda⁩ ⁦@AsdaServiceTeam⁩ bonkers having two adjoining tills open when many are closed #Covid-19 #EllesmerePort https://t.co/CBAorCvt1c
1329816646089912321,2020-11-20T15:59:29.000Z,0,0,0,0,@fact_covid @UKCovid19Stats NW could be as low as 0.8 🤭
1329816645045522434,2020-11-20T15:59:29.000Z,0,0,0,0,@karma00917295 @drkohn52 @JesseRodriguez @JackPosobiec What a prolife sentiment. More fetuses spontaneously abort than people will die of covid so I guess you are prochoice now.
1329816644911247360,2020-11-20T15:59:29.000Z,0,0,0,0,"Florida Republican senator says he has Covid-19

https://t.co/n6albj62z7"
1329816643904692224,2020-11-20T15:59:29.000Z,0,0,0,0,"@swimbikerun1406 @mcbenaim @fox32news You do know you are using that 2.1 million number completely out of context? 

https://t.co/aR9UYv1tK5"
1329816642864484353,2020-11-20T15:59:29.000Z,0,0,0,0,Sky reporting on the order of Covid jabs seen by the Health Service Journal. https://t.co/XT1u3sF3FZ
1329816642826743808,2020-11-20T15:59:29.000Z,0,0,0,0,Sorry for still talking political but just.... how.... HOW can you vote for someone who straight up says “Lol you get Covid that’s all on you” like how did almost 73 MILLION ppl go “Yeah Trump’s the move” I hope yall free real dumb rn
1329816642721812481,2020-11-20T15:59:29.000Z,0,0,0,0,#Vermont And #SouthDakota — @GOP Governors But Different #COVID19 Results https://t.co/GWjACdb3o2
1329816642675683334,2020-11-20T15:59:29.000Z,0,0,0,0,@TimRunsHisMouth The government has paid for smart watches for all the little Covid-19 virus cells. Our tax dollars at work. 🤮
1329816642306633729,2020-11-20T15:59:28.000Z,0,0,0,0,We were unable to undertake the Annual Blessing of Graves this November due to #Covid so we will be hosting a special live-streamed Mass on Saturday morning at 11am praying especially for all those buried in the cemeteries of the #stnewmancluster. https://t.co/7yLQ9hfBZe
1329816642059169793,2020-11-20T15:59:28.000Z,0,0,0,0,"#Coronavirus #Global Cases by the Center for Systems
Science &amp; Engineering #CSSE @ Johns #Hopkins University #JHU

Stand: 20|11|2020 -16:25:00 [UTC] #COVID__19
#Germany:   892.840 #COVID19de #infizierte
#Deutschland:13.682 #COVID_19 #verstorbene
#Pandemie #CoronaUpdate #COVIDー19"
1329816729757888516,2020-11-20T15:59:49.000Z,0,0,0,0,Reading Recommendations From Code Switch Podcast Listeners : Code Switch SEE MORE HERE ==&gt; https://t.co/2CVGAJFLHG    #covid19 #covid #coronavirus #trump https://t.co/hczek5iYJj
